state,Organization_type,level,year,gender,race
Oregon,Public,2-year,2005,Both Gender,White
Oregon,Public,2-year,2005,Female,American Indian
Oregon,Public,2-year,2005,Female,Asian
Oregon,Public,2-year,2005,Female,Black
Oregon,Public,2-year,2005,Female,Hispanic
Oregon,Public,2-year,2005,Female,Unspecified
Oregon,Public,2-year,2005,Female,White
Oregon,Public,2-year,2005,Male,American Indian
Oregon,Public,2-year,2005,Male,Asian
Oregon,Public,2-year,2005,Male,Black
Oregon,Public,2-year,2005,Male,Hispanic
Oregon,Public,2-year,2005,Male,Unspecified
Oregon,Public,2-year,2005,Male,White
Oregon,Public,2-year,2006,Both Gender,American Indian
Oregon,Public,2-year,2006,Both Gender,Asian
Oregon,Public,2-year,2006,Both Gender,Black
Oregon,Public,2-year,2006,Both Gender,Hispanic
Oregon,Public,2-year,2006,Both Gender,Unspecified
Oregon,Public,2-year,2006,Both Gender,White
Oregon,Public,2-year,2006,Female,American Indian
Oregon,Public,2-year,2006,Female,Asian
Oregon,Public,2-year,2006,Female,Black
Oregon,Public,2-year,2006,Female,Hispanic
Oregon,Public,2-year,2006,Female,Unspecified
Oregon,Public,2-year,2006,Female,White
Oregon,Public,2-year,2006,Male,American Indian
Oregon,Public,2-year,2006,Male,Asian
Oregon,Public,2-year,2006,Male,Black
Oregon,Public,2-year,2006,Male,Hispanic
Oregon,Public,2-year,2006,Male,Unspecified
Oregon,Public,2-year,2006,Male,White
Oregon,Public,2-year,2007,Both Gender,American Indian
Oregon,Public,2-year,2007,Both Gender,Asian
Oregon,Public,2-year,2007,Both Gender,Black
Oregon,Public,2-year,2007,Both Gender,Hispanic
Oregon,Public,2-year,2007,Both Gender,Unspecified
Oregon,Public,2-year,2007,Both Gender,White
Oregon,Public,2-year,2007,Female,American Indian
Oregon,Public,2-year,2007,Female,Asian
Oregon,Public,2-year,2007,Female,Black
Oregon,Public,2-year,2007,Female,Hispanic
Oregon,Public,2-year,2007,Female,Unspecified
Oregon,Public,2-year,2007,Female,White
Oregon,Public,2-year,2007,Male,American Indian
Oregon,Public,2-year,2007,Male,Asian
Oregon,Public,2-year,2007,Male,Black
Oregon,Public,2-year,2007,Male,Hispanic
Oregon,Public,2-year,2007,Male,Unspecified
Oregon,Public,2-year,2007,Male,White
Oregon,Public,2-year,2008,Both Gender,American Indian
Oregon,Public,2-year,2008,Both Gender,Asian
Oregon,Public,2-year,2008,Both Gender,Black
Oregon,Public,2-year,2008,Both Gender,Hispanic
Oregon,Public,2-year,2008,Both Gender,Unspecified
Oregon,Public,2-year,2008,Both Gender,White
Oregon,Public,2-year,2008,Female,American Indian
Oregon,Public,2-year,2008,Female,Asian
Oregon,Public,2-year,2008,Female,Black
Oregon,Public,2-year,2008,Female,Hispanic
Oregon,Public,2-year,2008,Female,Unspecified
Oregon,Public,2-year,2008,Female,White
Oregon,Public,2-year,2008,Male,American Indian
Oregon,Public,2-year,2008,Male,Asian
Oregon,Public,2-year,2008,Male,Black
Oregon,Public,2-year,2008,Male,Hispanic
Oregon,Public,2-year,2008,Male,Unspecified
Oregon,Public,2-year,2008,Male,White
Oregon,Public,2-year,2009,Both Gender,American Indian
Oregon,Public,2-year,2009,Both Gender,Asian
Oregon,Public,2-year,2009,Both Gender,Black
Oregon,Public,2-year,2009,Both Gender,Hispanic
Oregon,Public,2-year,2009,Both Gender,Unspecified
Oregon,Public,2-year,2009,Both Gender,White
Oregon,Public,2-year,2009,Female,American Indian
Oregon,Public,2-year,2009,Female,Asian
Oregon,Public,2-year,2009,Female,Black
Oregon,Public,2-year,2009,Female,Hispanic
Oregon,Public,2-year,2009,Female,Unspecified
Oregon,Public,2-year,2009,Female,White
Oregon,Public,2-year,2009,Male,American Indian
Oregon,Public,2-year,2009,Male,Asian
Oregon,Public,2-year,2009,Male,Black
Oregon,Public,2-year,2009,Male,Hispanic
Oregon,Public,2-year,2009,Male,Unspecified
Oregon,Public,2-year,2009,Male,White
Oregon,Public,2-year,2010,Both Gender,American Indian
Oregon,Public,2-year,2010,Both Gender,Asian
Oregon,Public,2-year,2010,Both Gender,Black
Oregon,Public,2-year,2010,Both Gender,Hispanic
Oregon,Public,2-year,2010,Both Gender,Unspecified
Oregon,Public,2-year,2010,Both Gender,White
Oregon,Public,2-year,2010,Female,American Indian
Oregon,Public,2-year,2010,Female,Asian
Oregon,Public,2-year,2010,Female,Black
Oregon,Public,2-year,2010,Female,Hispanic
Oregon,Public,2-year,2010,Female,Unspecified
Oregon,Public,2-year,2010,Female,White
Oregon,Public,2-year,2010,Male,American Indian
Oregon,Public,2-year,2010,Male,Asian
Oregon,Public,2-year,2010,Male,Black
Oregon,Public,2-year,2010,Male,Hispanic
Oregon,Public,2-year,2010,Male,Unspecified
Oregon,Public,2-year,2010,Male,White
Oregon,Public,2-year,2011,Both Gender,American Indian
Oregon,Public,2-year,2011,Both Gender,Asian
Oregon,Public,2-year,2011,Both Gender,Black
Oregon,Public,2-year,2011,Both Gender,Hispanic
Oregon,Public,2-year,2011,Both Gender,Unspecified
Oregon,Public,2-year,2011,Both Gender,White
Oregon,Public,2-year,2011,Female,American Indian
Oregon,Public,2-year,2011,Female,Asian
Oregon,Public,2-year,2011,Female,Black
Oregon,Public,2-year,2011,Female,Hispanic
Oregon,Public,2-year,2011,Female,Unspecified
Oregon,Public,2-year,2011,Female,White
Oregon,Public,2-year,2011,Male,American Indian
Oregon,Public,2-year,2011,Male,Asian
Oregon,Public,2-year,2011,Male,Black
Oregon,Public,2-year,2011,Male,Hispanic
Oregon,Public,2-year,2011,Male,Unspecified
Oregon,Public,2-year,2011,Male,White
Oregon,Public,2-year,2012,Both Gender,American Indian
Oregon,Public,2-year,2012,Both Gender,Asian
Oregon,Public,2-year,2012,Both Gender,Black
Oregon,Public,2-year,2012,Both Gender,Hispanic
Oregon,Public,2-year,2012,Both Gender,Unspecified
Oregon,Public,2-year,2012,Both Gender,White
Oregon,Public,2-year,2012,Female,American Indian
Oregon,Public,2-year,2012,Female,Asian
Oregon,Public,2-year,2012,Female,Black
Oregon,Public,2-year,2012,Female,Hispanic
Oregon,Public,2-year,2012,Female,Unspecified
Oregon,Public,2-year,2012,Female,White
Oregon,Public,2-year,2012,Male,American Indian
Oregon,Public,2-year,2012,Male,Asian
Oregon,Public,2-year,2012,Male,Black
Oregon,Public,2-year,2012,Male,Hispanic
Oregon,Public,2-year,2012,Male,Unspecified
Oregon,Public,2-year,2012,Male,White
Oregon,Public,2-year,2013,Both Gender,American Indian
Oregon,Public,2-year,2013,Both Gender,Asian
Oregon,Public,2-year,2013,Both Gender,Black
Oregon,Public,2-year,2013,Both Gender,Hispanic
Oregon,Public,2-year,2013,Both Gender,Unspecified
Oregon,Public,2-year,2013,Both Gender,White
Oregon,Public,2-year,2013,Female,American Indian
Oregon,Public,2-year,2013,Female,Asian
Oregon,Public,2-year,2013,Female,Black
Oregon,Public,2-year,2013,Female,Hispanic
Oregon,Public,2-year,2013,Female,Unspecified
Oregon,Public,2-year,2013,Female,White
Oregon,Public,2-year,2013,Male,American Indian
Oregon,Public,2-year,2013,Male,Asian
Oregon,Public,2-year,2013,Male,Black
Oregon,Public,2-year,2013,Male,Hispanic
Oregon,Public,2-year,2013,Male,Unspecified
Oregon,Public,2-year,2013,Male,White
Oregon,Public,4-year,2002,Both Gender,American Indian
Oregon,Public,4-year,2002,Both Gender,Asian
Oregon,Public,4-year,2002,Both Gender,Black
Oregon,Public,4-year,2002,Both Gender,Hispanic
Oregon,Public,4-year,2002,Both Gender,Unspecified
Oregon,Public,4-year,2002,Both Gender,White
Oregon,Public,4-year,2002,Female,American Indian
Oregon,Public,4-year,2002,Female,Asian
Oregon,Public,4-year,2002,Female,Black
Oregon,Public,4-year,2002,Female,Hispanic
Oregon,Public,4-year,2002,Female,Unspecified
Oregon,Public,4-year,2002,Female,White
Oregon,Public,4-year,2002,Male,American Indian
Oregon,Public,4-year,2002,Male,Asian
Oregon,Public,4-year,2002,Male,Black
Oregon,Public,4-year,2002,Male,Hispanic
Oregon,Public,4-year,2002,Male,Unspecified
Oregon,Public,4-year,2002,Male,White
Oregon,Public,4-year,2003,Both Gender,American Indian
Oregon,Public,4-year,2003,Both Gender,Asian
Oregon,Public,4-year,2003,Both Gender,Black
Oregon,Public,4-year,2003,Both Gender,Hispanic
Oregon,Public,4-year,2003,Both Gender,Unspecified
Oregon,Public,4-year,2003,Both Gender,White
Oregon,Public,4-year,2003,Female,American Indian
Oregon,Public,4-year,2003,Female,Asian
Oregon,Public,4-year,2003,Female,Black
Oregon,Public,4-year,2003,Female,Hispanic
Oregon,Public,4-year,2003,Female,Unspecified
Oregon,Public,4-year,2003,Female,White
Oregon,Public,4-year,2003,Male,American Indian
Oregon,Public,4-year,2003,Male,Asian
Oregon,Public,4-year,2003,Male,Black
Oregon,Public,4-year,2003,Male,Hispanic
Oregon,Public,4-year,2003,Male,Unspecified
Oregon,Public,4-year,2003,Male,White
Oregon,Public,4-year,2004,Both Gender,American Indian
Oregon,Public,4-year,2004,Both Gender,Asian
Oregon,Public,4-year,2004,Both Gender,Black
Oregon,Public,4-year,2004,Both Gender,Hispanic
Oregon,Public,4-year,2004,Both Gender,Unspecified
Oregon,Public,4-year,2004,Both Gender,White
Oregon,Public,4-year,2004,Female,American Indian
Oregon,Public,4-year,2004,Female,Asian
Oregon,Public,4-year,2004,Female,Black
Oregon,Public,4-year,2004,Female,Hispanic
Oregon,Public,4-year,2004,Female,Unspecified
Oregon,Public,4-year,2004,Female,White
Oregon,Public,4-year,2004,Male,American Indian
Oregon,Public,4-year,2004,Male,Asian
Oregon,Public,4-year,2004,Male,Black
Oregon,Public,4-year,2004,Male,Hispanic
Oregon,Public,4-year,2004,Male,Unspecified
Oregon,Public,4-year,2004,Male,White
Oregon,Public,4-year,2005,Both Gender,American Indian
Oregon,Public,4-year,2005,Both Gender,Asian
Oregon,Public,4-year,2005,Both Gender,Black
Oregon,Public,4-year,2005,Both Gender,Hispanic
Oregon,Public,4-year,2005,Both Gender,Unspecified
Oregon,Public,4-year,2005,Both Gender,White
Oregon,Public,4-year,2005,Female,American Indian
Oregon,Public,4-year,2005,Female,Asian
Oregon,Public,4-year,2005,Female,Black
Oregon,Public,4-year,2005,Female,Hispanic
Oregon,Public,4-year,2005,Female,Unspecified
Oregon,Public,4-year,2005,Female,White
Oregon,Public,4-year,2005,Male,American Indian
Oregon,Public,4-year,2005,Male,Asian
Oregon,Public,4-year,2005,Male,Black
Oregon,Public,4-year,2005,Male,Hispanic
Oregon,Public,4-year,2005,Male,Unspecified
Oregon,Public,4-year,2005,Male,White
Oregon,Public,4-year,2006,Both Gender,American Indian
Oregon,Public,4-year,2006,Both Gender,Asian
Oregon,Public,4-year,2006,Both Gender,Black
Oregon,Public,4-year,2006,Both Gender,Hispanic
Oregon,Public,4-year,2006,Both Gender,Unspecified
Oregon,Public,4-year,2006,Both Gender,White
Oregon,Public,4-year,2006,Female,American Indian
Oregon,Public,4-year,2006,Female,Asian
Oregon,Public,4-year,2006,Female,Black
Oregon,Public,4-year,2006,Female,Hispanic
Oregon,Public,4-year,2006,Female,Unspecified
Oregon,Public,4-year,2006,Female,White
Oregon,Public,4-year,2006,Male,American Indian
Oregon,Public,4-year,2006,Male,Asian
Oregon,Public,4-year,2006,Male,Black
Oregon,Public,4-year,2006,Male,Hispanic
Oregon,Public,4-year,2006,Male,Unspecified
Oregon,Public,4-year,2006,Male,White
Oregon,Public,4-year,2007,Both Gender,American Indian
Oregon,Public,4-year,2007,Both Gender,Asian
Oregon,Public,4-year,2007,Both Gender,Black
Oregon,Public,4-year,2007,Both Gender,Hispanic
Oregon,Public,4-year,2007,Both Gender,Unspecified
Oregon,Public,4-year,2007,Both Gender,White
Oregon,Public,4-year,2007,Female,American Indian
Oregon,Public,4-year,2007,Female,Asian
Oregon,Public,4-year,2007,Female,Black
Oregon,Public,4-year,2007,Female,Hispanic
Oregon,Public,4-year,2007,Female,Unspecified
Oregon,Public,4-year,2007,Female,White
Oregon,Public,4-year,2007,Male,American Indian
Oregon,Public,4-year,2007,Male,Asian
Oregon,Public,4-year,2007,Male,Black
Oregon,Public,4-year,2007,Male,Hispanic
Oregon,Public,4-year,2007,Male,Unspecified
Oregon,Public,4-year,2007,Male,White
Oregon,Public,4-year,2008,Both Gender,American Indian
Oregon,Public,4-year,2008,Both Gender,Asian
Oregon,Public,4-year,2008,Both Gender,Black
Oregon,Public,4-year,2008,Both Gender,Hispanic
Oregon,Public,4-year,2008,Both Gender,Unspecified
Oregon,Public,4-year,2008,Both Gender,White
Oregon,Public,4-year,2008,Female,American Indian
Oregon,Public,4-year,2008,Female,Asian
Oregon,Public,4-year,2008,Female,Black
Oregon,Public,4-year,2008,Female,Hispanic
Oregon,Public,4-year,2008,Female,Unspecified
Oregon,Public,4-year,2008,Female,White
Oregon,Public,4-year,2008,Male,American Indian
Oregon,Public,4-year,2008,Male,Asian
Oregon,Public,4-year,2008,Male,Black
Oregon,Public,4-year,2008,Male,Hispanic
Oregon,Public,4-year,2008,Male,Unspecified
Oregon,Public,4-year,2008,Male,White
Oregon,Public,4-year,2009,Both Gender,American Indian
Oregon,Public,4-year,2009,Both Gender,Asian
Oregon,Public,4-year,2009,Both Gender,Black
Oregon,Public,4-year,2009,Both Gender,Hispanic
Oregon,Public,4-year,2009,Both Gender,Unspecified
Oregon,Public,4-year,2009,Both Gender,White
Oregon,Public,4-year,2009,Female,American Indian
Oregon,Public,4-year,2009,Female,Asian
Oregon,Public,4-year,2009,Female,Black
Oregon,Public,4-year,2009,Female,Hispanic
Oregon,Public,4-year,2009,Female,Unspecified
Oregon,Public,4-year,2009,Female,White
Oregon,Public,4-year,2009,Male,American Indian
Oregon,Public,4-year,2009,Male,Asian
Oregon,Public,4-year,2009,Male,Black
Oregon,Public,4-year,2009,Male,Hispanic
Oregon,Public,4-year,2009,Male,Unspecified
Oregon,Public,4-year,2009,Male,White
Oregon,Public,4-year,2010,Both Gender,American Indian
Oregon,Public,4-year,2010,Both Gender,Asian
Oregon,Public,4-year,2010,Both Gender,Black
Oregon,Public,4-year,2010,Both Gender,Hispanic
Oregon,Public,4-year,2010,Both Gender,Unspecified
Oregon,Public,4-year,2010,Both Gender,White
Oregon,Public,4-year,2010,Female,American Indian
Oregon,Public,4-year,2010,Female,Asian
Oregon,Public,4-year,2010,Female,Black
Oregon,Public,4-year,2010,Female,Hispanic
Oregon,Public,4-year,2010,Female,Unspecified
Oregon,Public,4-year,2010,Female,White
Oregon,Public,4-year,2010,Male,American Indian
Oregon,Public,4-year,2010,Male,Asian
Oregon,Public,4-year,2010,Male,Black
Oregon,Public,4-year,2010,Male,Hispanic
Oregon,Public,4-year,2010,Male,Unspecified
Oregon,Public,4-year,2010,Male,White
Oregon,Public,4-year,2011,Both Gender,American Indian
Oregon,Public,4-year,2011,Both Gender,Asian
Oregon,Public,4-year,2011,Both Gender,Black
Oregon,Public,4-year,2011,Both Gender,Hispanic
Oregon,Public,4-year,2011,Both Gender,Unspecified
Oregon,Public,4-year,2011,Both Gender,White
Oregon,Public,4-year,2011,Female,American Indian
Oregon,Public,4-year,2011,Female,Asian
Oregon,Public,4-year,2011,Female,Black
Oregon,Public,4-year,2011,Female,Hispanic
Oregon,Public,4-year,2011,Female,Unspecified
Oregon,Public,4-year,2011,Female,White
Oregon,Public,4-year,2011,Male,American Indian
Oregon,Public,4-year,2011,Male,Asian
Oregon,Public,4-year,2011,Male,Black
Oregon,Public,4-year,2011,Male,Hispanic
Oregon,Public,4-year,2011,Male,Unspecified
Oregon,Public,4-year,2011,Male,White
Oregon,Public,4-year,2012,Both Gender,American Indian
Oregon,Public,4-year,2012,Both Gender,Asian
Oregon,Public,4-year,2012,Both Gender,Black
Oregon,Public,4-year,2012,Both Gender,Hispanic
Oregon,Public,4-year,2012,Both Gender,Unspecified
Oregon,Public,4-year,2012,Both Gender,White
Oregon,Public,4-year,2012,Female,American Indian
Oregon,Public,4-year,2012,Female,Asian
Oregon,Public,4-year,2012,Female,Black
Oregon,Public,4-year,2012,Female,Hispanic
Oregon,Public,4-year,2012,Female,Unspecified
Oregon,Public,4-year,2012,Female,White
Oregon,Public,4-year,2012,Male,American Indian
Oregon,Public,4-year,2012,Male,Asian
Oregon,Public,4-year,2012,Male,Black
Oregon,Public,4-year,2012,Male,Hispanic
Oregon,Public,4-year,2012,Male,Unspecified
Oregon,Public,4-year,2012,Male,White
Oregon,Public,4-year,2013,Both Gender,American Indian
Oregon,Public,4-year,2013,Both Gender,Asian
Oregon,Public,4-year,2013,Both Gender,Black
Oregon,Public,4-year,2013,Both Gender,Hispanic
Oregon,Public,4-year,2013,Both Gender,Unspecified
Oregon,Public,4-year,2013,Both Gender,White
Oregon,Public,4-year,2013,Female,American Indian
Oregon,Public,4-year,2013,Female,Asian
Oregon,Public,4-year,2013,Female,Black
Oregon,Public,4-year,2013,Female,Hispanic
Oregon,Public,4-year,2013,Female,Unspecified
Oregon,Public,4-year,2013,Female,White
Oregon,Public,4-year,2013,Male,American Indian
Oregon,Public,4-year,2013,Male,Asian
Oregon,Public,4-year,2013,Male,Black
Oregon,Public,4-year,2013,Male,Hispanic
Oregon,Public,4-year,2013,Male,Unspecified
Oregon,Public,4-year,2013,Male,White
Pennsylvania,Private for-profit,2-year,2002,Both Gender,American Indian
Pennsylvania,Private for-profit,2-year,2002,Both Gender,Asian
