state,program_type,grad_100,grad_100_rate
Ohio,4y other,55.42,79.37
Ohio,4y bach,54.74,74.48
Ohio,4y other,69.43,76.95
Ohio,4y bach,65.03,79.77
Ohio,4y other,72.71,83.81
Ohio,4y bach,70.32,72.75
Ohio,4y bach,70.11,77.87
Ohio,4y bach,61.95,83.6
Ohio,4y bach,74.6,81.44
Ohio,4y bach,58.01,72.61
Ohio,4y bach,68.09,77.96
Ohio,4y bach,66.12,83.19
Ohio,4y bach,72.17,82.25
Ohio,4y bach,64.85,73.62
Ohio,4y bach,63.1,78.51
Ohio,4y bach,63.52,74.94
Ohio,4y bach,73.18,83.72
Ohio,4y bach,74.64,75.8
Ohio,4y bach,52,83.03
Ohio,4y bach,52.6,80.89
Ohio,4y bach,64.86,79.67
Ohio,4y bach,68.69,79.71
Ohio,4y bach,52.11,72.42
Ohio,4y bach,73.23,74.27
Ohio,4y other,67.16,73.68
Ohio,4y bach,73.52,77.43
Ohio,4y other,66.94,72.17
Ohio,4y bach,65.79,73.82
Ohio,4y other,61.06,83.28
Ohio,4y bach,66.24,82.46
Ohio,4y other,71.11,75.74
Ohio,4y bach,65.59,75.08
Ohio,4y other,62.49,75.57
Ohio,4y bach,55.46,74.78
Ohio,4y other,53.21,83.57
Ohio,4y bach,62.12,79.56
Ohio,4y other,68.37,72.39
Ohio,4y bach,73.79,79.75
Ohio,4y other,67.66,76.4
Ohio,4y bach,71.73,79.35
Ohio,4y other,62.49,75.44
Ohio,4y bach,65.73,81.81
Ohio,4y other,55.61,79.07
Ohio,4y bach,54.26,80.34
Ohio,4y other,66.96,76.62
Ohio,4y bach,57.65,73.67
Ohio,4y other,62.63,78.43
Ohio,4y bach,62.57,82.05
Ohio,4y other,59.25,75.02
Ohio,4y bach,54.06,76.34
Ohio,4y other,56.79,83.28
Ohio,4y bach,60.29,72.99
Ohio,4y other,69.97,78.4
Ohio,4y bach,73.82,78.64
Ohio,4y other,54.63,80.72
Ohio,4y bach,67.95,83.33
Ohio,4y other,55.63,80.77
Ohio,4y bach,69.67,76.15
Ohio,4y other,52.63,78.9
Ohio,4y bach,59.25,72.02
Ohio,4y other,58.51,75.63
Ohio,4y bach,53.67,80.18
Ohio,4y other,63.26,80.06
Ohio,4y bach,59.44,81.3
Ohio,4y other,55.3,75.14
Ohio,4y bach,64.44,81.84
Ohio,4y other,65.62,75.54
Ohio,4y bach,54.46,78.84
Ohio,4y other,71.34,74.26
Ohio,4y bach,53.57,81.42
Ohio,4y other,61.11,74.68
Ohio,4y bach,72.44,80.67
Ohio,4y other,68.94,77.85
Ohio,4y bach,68.68,77.42
Ohio,4y other,56.47,72.14
Ohio,4y bach,67.45,72.11
Ohio,4y other,74.74,83.98
Ohio,4y bach,61.57,72.15
Ohio,4y other,65.95,76.8
Ohio,4y bach,62.74,83.03
Ohio,4y other,59.24,80.85
Ohio,4y bach,69.75,72.28
Ohio,4y other,64.17,76.81
Ohio,4y bach,63.91,75.28
Ohio,4y other,60.87,80.62
Ohio,4y bach,53.01,81.08
Ohio,4y other,56.1,81.45
Ohio,4y bach,60.96,76.13
Ohio,4y other,66.53,80.98
Ohio,4y bach,70.5,83.35
Ohio,4y other,71.59,75.66
Ohio,4y bach,67.73,78.77
Ohio,4y other,54.33,72.54
Ohio,4y bach,57.92,81.9
Ohio,4y other,56.37,80.56
Ohio,4y bach,74.58,83.7
Ohio,4y other,74.7,79.33
Ohio,4y bach,72.21,72.99
Ohio,4y other,54.03,82.5
Ohio,4y bach,53.6,83.51
Ohio,4y other,54.98,79.04
Ohio,4y bach,67.14,72.26
Ohio,4y other,57.59,82.41
Ohio,4y bach,68.4,82.97
Ohio,4y other,61.46,73.94
Ohio,4y bach,65.11,79.1
Ohio,4y other,67.11,82.93
Ohio,4y bach,59.24,77.02
Ohio,4y other,52.53,73.3
Ohio,4y bach,68.63,82.91
Ohio,4y other,71.38,75.28
Ohio,4y bach,67.16,83.9
Ohio,4y other,62.2,72.4
Ohio,4y bach,73.95,72.9
Ohio,4y other,55.19,72.33
Ohio,4y bach,57.63,76.64
Ohio,4y other,63.82,79.07
Ohio,4y bach,67.02,73.87
Ohio,4y other,60.42,73.3
Ohio,4y bach,53.7,76.83
Ohio,4y other,63.33,74.8
Ohio,4y bach,69.53,80.31
Ohio,4y other,66.37,72.35
Ohio,4y bach,73.63,76.15
Ohio,4y other,52.37,75.95
Ohio,4y bach,71.3,76.63
Ohio,4y other,72.43,83.59
Ohio,4y bach,59.97,77.33
Ohio,4y other,72.16,83.04
Ohio,4y bach,53.4,75.62
Ohio,4y other,64.47,75.76
Ohio,4y bach,70.23,72.68
Ohio,4y other,56.18,81.34
Ohio,4y bach,74.2,75.8
Ohio,4y other,62.97,75.68
Ohio,4y bach,62.18,77.64
Ohio,4y other,56.87,72.76
Ohio,4y bach,64.94,78.79
Ohio,4y other,63.32,73.24
Ohio,4y bach,63.9,72.11
Ohio,4y other,70.6,74.59
Ohio,4y bach,54.37,77.32
Ohio,4y other,53.96,82.01
Ohio,4y bach,66.22,72.2
Ohio,4y other,61.36,82.62
Ohio,4y bach,63.44,72.46
Ohio,4y other,61.25,81.12
Ohio,4y bach,70.51,81.85
Ohio,4y other,60.53,73.33
Ohio,4y bach,72.3,81.75
Ohio,4y other,72.68,72.28
Ohio,4y bach,61.66,78.19
Ohio,4y other,66.29,75.19
Ohio,4y bach,74.17,78.99
Ohio,4y other,69.8,76.2
Ohio,4y bach,64.11,73.14
Ohio,4y other,53.96,73.37
Ohio,4y bach,66.87,83.85
Ohio,4y other,61.04,82.53
Ohio,4y bach,52.64,78.6
Ohio,4y other,73.19,75.81
Ohio,4y bach,64.92,80.39
Ohio,4y other,66.91,73.48
Ohio,4y bach,66.14,76.36
Ohio,4y other,59.38,81.85
Ohio,4y bach,66.09,80.69
Ohio,4y other,57.22,73.63
Ohio,4y bach,67.61,72.47
Ohio,4y other,66.87,77.77
Ohio,4y bach,69.06,81.43
Ohio,4y other,70.01,74.99
Ohio,4y bach,69.7,75.47
Ohio,4y other,52.09,72.62
Ohio,4y bach,58.55,76.14
Ohio,4y other,66.56,83.77
Ohio,4y bach,60.1,82.64
Ohio,4y other,58.03,76.59
Ohio,4y bach,67.51,72.24
Ohio,4y other,70.46,83.25
Ohio,4y bach,57.4,80.18
Ohio,4y other,72.26,76.18
Ohio,4y bach,63.82,75.15
Ohio,4y other,52.14,81.69
Ohio,4y bach,72.53,78.82
Ohio,4y other,54,79.25
Ohio,4y bach,62.62,82.7
Ohio,4y other,57.04,82.69
Ohio,4y bach,63.32,83.2
Ohio,4y other,63.09,82.88
Ohio,4y bach,67.76,82.41
Ohio,4y other,56.89,72.51
Ohio,4y bach,53.68,81.68
Ohio,4y other,66.55,75.64
Ohio,4y bach,59.9,82.61
Ohio,4y other,73.02,74.48
Ohio,4y bach,54.4,78.45
Ohio,4y other,58.86,83.87
Ohio,4y bach,73.74,81.02
Ohio,4y other,66.57,74.76
Ohio,4y bach,61.18,77.03
Ohio,4y other,59.84,73.04
Ohio,4y bach,56.31,77.57
Ohio,4y other,67.96,76.81
Ohio,4y bach,60.71,77.73
Ohio,4y other,61.36,79.02
Ohio,4y bach,63.03,73.93
Ohio,4y other,57.41,81.56
Ohio,4y bach,58,76
Ohio,4y other,71.77,74.64
Ohio,4y bach,63.89,79.97
Ohio,4y other,66.22,75.17
Ohio,4y bach,74.58,74.58
Ohio,4y other,54.91,83.93
Ohio,4y bach,54.75,79.95
Ohio,4y other,56.9,75.09
Ohio,4y bach,70.34,76.06
Ohio,4y other,58.96,75.55
Ohio,4y bach,70.42,77.34
Ohio,4y other,71.68,80.03
Ohio,4y bach,53.95,75.75
Ohio,4y other,72.06,77.27
Ohio,4y bach,59.1,74.76
Ohio,4y other,65.05,78.37
Ohio,4y bach,70.04,83.82
Ohio,4y other,74.29,83.74
Ohio,4y bach,53.97,73.38
Ohio,4y other,55.52,81.65
Ohio,4y bach,54.8,79.74
Ohio,4y other,55.1,81.75
Ohio,4y bach,52.36,77.25
Ohio,4y other,58.39,76.93
Ohio,4y bach,68.65,82.12
Ohio,4y other,60.58,72.12
Ohio,4y bach,70.02,78.5
Ohio,4y other,65.18,74.97
Ohio,4y bach,68.53,80.85
Ohio,4y other,62.74,75.1
Ohio,4y bach,71.92,76.47
Ohio,4y other,62.19,74.05
Ohio,4y bach,53.37,81.02
Ohio,4y other,72.93,83.9
Ohio,4y bach,67.27,78.44
Ohio,4y other,67.87,78.39
Ohio,4y bach,60.2,79.29
Ohio,4y other,57.78,73.35
Ohio,4y bach,56.52,73.25
Ohio,4y other,52.94,76.31
Ohio,4y bach,57.1,76.04
Ohio,4y other,69.6,73.31
Ohio,4y bach,52.95,82.37
Ohio,4y other,55.4,74.09
Ohio,4y bach,58.85,78.01
Ohio,4y other,62.3,82.1
Ohio,4y bach,62.96,80.2
Ohio,4y other,70.25,73.57
Ohio,4y bach,67.21,83.05
Ohio,4y other,72.13,76.6
Ohio,4y bach,57.66,79.8
Ohio,4y other,65.87,78.85
Ohio,4y bach,55.35,72
Ohio,4y other,59.56,73.79
Ohio,4y bach,53.14,75.67
Ohio,4y other,73.63,82.51
Ohio,4y bach,61.79,75.59
Ohio,4y other,55.59,77.97
Ohio,4y bach,55.13,78.19
Ohio,4y other,55.69,78.44
Ohio,4y bach,62.32,78.54
Ohio,4y other,71.18,81.07
Ohio,4y bach,73.11,80.64
Ohio,4y other,65.16,79.9
Ohio,4y bach,56.16,75.72
Ohio,4y other,52.19,80.51
Ohio,4y bach,59.65,80.88
Ohio,4y other,59.14,79.59
Ohio,4y bach,68.18,74.55
Ohio,4y other,56.57,81.04
Ohio,4y bach,65.62,79.85
Ohio,4y other,62.28,81.53
Ohio,4y bach,68.55,79.03
Ohio,4y other,69.37,74.76
Ohio,4y bach,59.88,80
Ohio,4y other,62.37,72.13
Ohio,4y bach,59.25,82.87
Ohio,4y other,53.98,77.26
Ohio,4y bach,60.91,75.99
Ohio,4y other,58.58,79.26
Ohio,4y bach,70.45,73.74
Ohio,4y other,52.09,73.67
Ohio,4y bach,54.42,76.35
Ohio,4y other,57.45,80.11
Ohio,4y bach,65.89,79.18
Ohio,4y other,52.24,80.41
Ohio,4y bach,55.41,79.38
Ohio,4y other,59.59,82.42
Ohio,4y bach,56.41,79.97
Ohio,4y other,58.02,74.11
Ohio,4y bach,68.72,80.5
Ohio,4y other,64.46,82.03
Ohio,4y bach,64.51,78.25
Ohio,4y other,52.9,72.76
Ohio,4y bach,65.15,79.05
Ohio,4y other,52.09,79.9
Ohio,4y bach,55.01,80.72
Ohio,4y other,57.36,82.7
Ohio,4y bach,56.56,80.76
Ohio,4y other,73.35,83.38
Ohio,4y bach,66.68,83.26
Ohio,4y other,71.71,82.01
Ohio,4y bach,64.9,79.19
Ohio,4y other,66.37,79.13
Ohio,4y bach,70.04,74.59
Ohio,4y bach,63.44,75.92
Ohio,4y bach,63.04,75.05
Ohio,4y bach,59.43,78.38
Ohio,4y bach,58.08,74.56
Ohio,4y bach,62.92,79.15
Ohio,4y bach,68.53,80.47
Ohio,4y bach,66.93,77.52
Ohio,4y bach,55.06,79.88
Ohio,4y bach,67.93,78.79
Ohio,4y bach,63.12,74.46
Ohio,4y bach,60.16,74.52
Ohio,4y bach,64.05,82.41
Ohio,4y bach,66.63,74.91
Ohio,4y bach,61.4,80.07
Ohio,4y bach,62.36,75.86
Ohio,4y bach,53.78,75.9
Ohio,4y bach,68.94,72.73
Ohio,4y bach,68.53,80.56
Ohio,4y other,56.65,81.94
Ohio,4y bach,67.88,75.87
Ohio,4y other,71.78,74.25
Ohio,4y bach,58.07,81.72
Ohio,4y other,72.33,81.52
Ohio,4y bach,64.54,83.45
Ohio,4y other,69.59,75.7
Ohio,4y bach,60.11,76.07
Ohio,4y other,52.68,81.39
Ohio,4y bach,72.42,73.42
Ohio,4y other,63.21,73.32
Ohio,4y bach,71.13,82.5
Ohio,4y other,68.33,78.02
Ohio,4y bach,70.92,80.12
Ohio,4y other,57.37,81.18
Ohio,4y bach,60.04,83.95
Ohio,4y other,56.42,83.93
Ohio,4y bach,71.6,83.22
Ohio,4y other,72.55,81.18
Ohio,4y bach,52.09,83.52
Ohio,4y other,65.46,75.31
Ohio,4y bach,57.86,81.72
Ohio,4y other,56.97,81.73
Ohio,4y bach,65.23,77.71
Ohio,4y other,74.76,74.07
Ohio,4y bach,64.46,79.3
Ohio,4y other,70.93,76.68
Ohio,4y bach,55.19,75.29
Ohio,4y other,58.52,75.93
Ohio,4y bach,66.16,79.92
Ohio,4y other,66.55,75.64
Ohio,4y bach,70.47,74.83
Ohio,4y other,64.22,78.22
Ohio,4y bach,69.31,83.34
Ohio,4y other,62.89,83.11
Oklahoma,2y all,68.7,79.9
Oklahoma,2y all,70.31,72.12
Oklahoma,2y all,66.89,77.94
Oklahoma,2y all,67.31,81.35
Oklahoma,2y all,71.3,79.06
Oklahoma,2y all,64.58,76.06
Oklahoma,2y all,61.02,75.79
Oklahoma,2y all,74.44,83.9
Oklahoma,2y all,60.13,81.21
Oklahoma,2y all,53.14,81.62
Oklahoma,2y all,71.99,75.79
Oklahoma,2y all,56.19,80.13
Oklahoma,2y all,65.78,77
Oklahoma,2y all,72.67,77.48
Oklahoma,2y all,58.72,76.01
Oklahoma,2y all,59.65,83.51
Oklahoma,2y all,70.58,79.63
Oklahoma,2y all,74.17,83.82
Oklahoma,2y all,63.17,73.64
Oklahoma,2y all,56.34,72.11
Oklahoma,2y all,65.01,72.21
Oklahoma,2y all,57.7,79.08
Oklahoma,2y all,64.73,75
Oklahoma,2y all,58.66,75.74
Oklahoma,2y all,59.06,80.96
Oklahoma,2y all,69,73.24
Oklahoma,2y all,64.94,75.66
Oklahoma,2y all,73.59,82.4
Oklahoma,2y all,54.21,79.8
Oklahoma,2y all,68.2,83.2
Oklahoma,2y all,59.48,78.04
Oklahoma,2y all,64.48,73.11
Oklahoma,2y all,60.32,76.53
Oklahoma,2y all,55.31,77.38
Oklahoma,2y all,61.07,75.71
Oklahoma,2y all,59.43,75.09
Oklahoma,2y all,73.95,82.06
Oklahoma,2y all,54.01,74.6
Oklahoma,2y all,52.87,75.12
Oklahoma,2y all,52.57,72.43
Oklahoma,2y all,58.02,74.54
Oklahoma,2y all,56.83,77.56
Oklahoma,2y all,65.11,76.77
Oklahoma,2y all,64.57,81.57
Oklahoma,2y all,53.68,79.07
Oklahoma,2y all,68.18,74.79
Oklahoma,2y all,74.7,72.83
Oklahoma,2y all,54.09,77.82
Oklahoma,2y all,66,77.76
Oklahoma,2y all,64.79,83.74
Oklahoma,2y all,69.82,78.44
Oklahoma,2y all,73.86,75.18
Oklahoma,2y all,61.94,76.06
Oklahoma,2y all,60.2,76.72
Oklahoma,2y all,64.48,83.06
Oklahoma,2y all,58.82,80.38
Oklahoma,2y all,64.12,83.15
Oklahoma,2y all,57.32,82.34
Oklahoma,2y all,55.48,72.89
Oklahoma,2y all,56.03,73.9
Oklahoma,2y all,68.48,77.83
Oklahoma,2y all,62.69,79.1
Oklahoma,2y all,57.44,83.58
Oklahoma,2y all,63.66,80.27
Oklahoma,2y all,66.62,82.14
Oklahoma,2y all,68.67,79.17
Oklahoma,2y all,58.02,73.73
Oklahoma,2y all,53.46,82.52
Oklahoma,2y all,69.12,77.99
Oklahoma,2y all,54.35,79.97
Oklahoma,2y all,57.43,78.12
Oklahoma,2y all,63.84,82.26
Oklahoma,2y all,63.34,79.46
Oklahoma,2y all,62.41,77.12
Oklahoma,2y all,70.58,82.87
Oklahoma,2y all,52.12,79
Oklahoma,2y all,55.32,81.72
Oklahoma,2y all,58.04,77.02
Oklahoma,2y all,70.88,76.2
Oklahoma,2y all,59.45,76.66
Oklahoma,2y all,66.96,81.92
Oklahoma,2y all,62.92,78.51
Oklahoma,2y all,57.8,75.42
Oklahoma,2y all,64.67,81.11
Oklahoma,2y all,60.88,77.41
Oklahoma,2y all,61.09,74.49
Oklahoma,2y all,56.38,73.08
Oklahoma,2y all,65.08,82.3
Oklahoma,2y all,67.48,78.9
Oklahoma,2y all,54.49,78.58
Oklahoma,2y all,53.64,73.89
Oklahoma,2y all,70.78,80.08
Oklahoma,2y all,74.61,82.35
Oklahoma,2y all,52.67,72.29
Oklahoma,2y all,72.57,74.76
Oklahoma,2y all,66.67,83.35
Oklahoma,2y all,57.94,74.91
Oklahoma,2y all,64.09,81.32
Oklahoma,2y all,62.78,74.02
Oklahoma,2y all,60.66,81.43
Oklahoma,2y all,64.88,77.13
Oklahoma,2y all,57.2,75.35
Oklahoma,2y all,54.05,78.61
Oklahoma,2y all,66.78,75.82
Oklahoma,2y all,73.62,81.52
Oklahoma,2y all,68.63,82.81
Oklahoma,2y all,74.98,74.32
Oklahoma,2y all,53.67,73.15
Oklahoma,2y all,65.4,78.83
Oklahoma,2y all,57.17,75.35
Oklahoma,2y all,58.96,82.02
Oklahoma,2y all,62.79,80.23
Oklahoma,2y all,63.04,72.02
Oklahoma,2y all,69.33,74.19
Oklahoma,2y all,70.52,83.57
Oklahoma,2y all,52.98,79.02
Oklahoma,2y all,59.68,80.36
Oklahoma,2y all,55.77,83.93
Oklahoma,2y all,70.73,79.27
Oklahoma,2y all,70.29,75.46
Oklahoma,2y all,68.08,75.23
Oklahoma,2y all,63.73,82.15
Oklahoma,2y all,64.64,83.74
Oklahoma,2y all,52.92,73.37
Oklahoma,2y all,57.23,81.43
Oklahoma,2y all,57.99,77.11
Oklahoma,2y all,58.31,76.67
Oklahoma,2y all,52.9,81.11
Oklahoma,2y all,71.43,79.1
Oklahoma,2y all,69.29,77.24
Oklahoma,2y all,52.68,83.14
Oklahoma,2y all,63.14,72.3
Oklahoma,2y all,55.55,75.92
Oklahoma,2y all,56.66,82.65
Oklahoma,2y all,58.33,72.55
Oklahoma,2y all,54.6,74.48
Oklahoma,2y all,63.88,75.88
Oklahoma,2y all,58.58,79.72
Oklahoma,2y all,61.69,74.52
Oklahoma,2y all,55.33,74.1
Oklahoma,2y all,57.54,78.9
Oklahoma,2y all,73.58,73.02
Oklahoma,2y all,64.09,74.5
Oklahoma,2y all,68.2,73.34
Oklahoma,2y all,65,79.96
Oklahoma,2y all,67.85,83.54
Oklahoma,2y all,60.81,83.65
Oklahoma,2y all,66.51,79.01
Oklahoma,2y all,66.09,73.47
Oklahoma,2y all,63.91,78.08
Oklahoma,2y all,72.26,73.93
Oklahoma,2y all,64.55,78.29
Oklahoma,2y all,52.03,81.54
Oklahoma,2y all,53,72
Oklahoma,2y all,65.58,73.97
Oklahoma,2y all,57.09,80.97
Oklahoma,2y all,68.86,76.42
Oklahoma,2y all,52.32,75.71
Oklahoma,2y all,55.69,80.9
Oklahoma,2y all,74.8,76.63
Oklahoma,2y all,68.85,81.9
Oklahoma,2y all,60.12,81.5
Oklahoma,2y all,65.82,73.78
Oklahoma,2y all,74.41,78.09
Oklahoma,2y all,65.55,76.42
Oklahoma,2y all,53.12,83.55
Oklahoma,2y all,52.07,83.98
Oklahoma,2y all,58.69,80.3
Oklahoma,2y all,64.12,72.65
Oklahoma,2y all,74.08,79.62
Oklahoma,2y all,56.29,72.73
Oklahoma,2y all,68.63,79.53
Oklahoma,2y all,57.74,72.3
Oklahoma,2y all,64.17,83.61
Oklahoma,2y all,56.43,72.94
Oklahoma,2y all,55.2,75.57
Oklahoma,2y all,52.72,83.01
Oklahoma,2y all,69.92,82.38
Oklahoma,2y all,61.59,75.86
Oklahoma,2y all,69.13,76.58
Oklahoma,2y all,54.15,75.98
Oklahoma,2y all,64.91,76.36
Oklahoma,2y all,73.12,78.89
Oklahoma,2y all,61.68,77.73
Oklahoma,2y all,62.18,80.66
Oklahoma,2y all,63.32,77.98
Oklahoma,2y all,71.57,74.82
Oklahoma,2y all,67.63,78.89
Oklahoma,2y all,59.61,72.55
Oklahoma,2y all,63.24,74.28
Oklahoma,2y all,65.45,77.29
Oklahoma,2y all,57.64,82.62
Oklahoma,2y all,71.78,80.51
Oklahoma,2y all,63.53,74.35
Oklahoma,2y all,65.51,73.22
Oklahoma,2y all,68.45,78.08
Oklahoma,2y all,74.16,81.84
Oklahoma,2y all,67.93,80.32
Oklahoma,2y all,55.53,80.9
Oklahoma,2y all,62.3,78.85
Oklahoma,2y all,64.93,73.27
Oklahoma,2y all,60.37,77.57
Oklahoma,2y all,53.86,78.98
Oklahoma,2y all,72.36,77.04
Oklahoma,2y all,70.84,73.12
Oklahoma,2y all,55.39,81.13
Oklahoma,2y all,59.75,73.59
Oklahoma,2y all,65.7,73.86
Oklahoma,2y all,55.2,79.76
Oklahoma,2y all,67.74,79.15
Oklahoma,2y all,56.65,83.16
Oklahoma,2y all,56.48,83.45
Oklahoma,2y all,65.2,81.66
Oklahoma,2y all,62.41,78.54
Oklahoma,2y all,58.28,79.6
Oklahoma,2y all,55.48,75.43
Oklahoma,2y all,54.44,75.96
Oklahoma,2y all,60.93,79.7
Oklahoma,2y all,67.3,82.15
Oklahoma,2y all,60.77,78.59
Oklahoma,2y all,68.33,75.15
Oklahoma,2y all,64.8,74.55
Oklahoma,2y all,59.67,80.74
Oklahoma,2y all,53.23,77.63
Oklahoma,2y all,72.89,82
Oklahoma,2y all,69.7,82.25
Oklahoma,2y all,69.88,81.12
Oklahoma,2y all,60.71,80.26
Oklahoma,2y all,64.31,74.48
Oklahoma,2y all,74.06,83.45
Oklahoma,2y all,66.82,73.22
Oklahoma,2y all,74.22,76.94
Oklahoma,2y all,55.64,76.09
Oklahoma,2y all,56.07,74.05
Oklahoma,2y all,52.6,75.03
Oklahoma,2y all,57.52,81.8
Oklahoma,2y all,70.84,83.9
Oklahoma,2y all,52.07,80.57
Oklahoma,2y all,68.14,77.5
Oklahoma,2y all,62.12,83.79
Oklahoma,2y all,74.46,81.69
Oklahoma,2y all,53.77,75.68
Oklahoma,2y all,61.5,78.66
Oklahoma,2y all,57.99,83.26
Oklahoma,2y all,54.75,74.08
Oklahoma,2y all,57.25,82.68
Oklahoma,2y all,57.07,80.98
Oklahoma,2y all,68.62,76.75
Oklahoma,2y all,69.64,76.94
Oklahoma,2y all,72.22,75.83
Oklahoma,2y all,61.07,79.77
Oklahoma,2y all,73.17,79.07
Oklahoma,2y all,55.27,72.59
Oklahoma,2y all,55.75,73.22
Oklahoma,2y all,60.89,81.45
Oklahoma,2y all,60.83,82.36
Oklahoma,2y all,63.56,78.15
Oklahoma,2y all,60.74,72.92
Oklahoma,2y all,66.01,72.19
Oklahoma,2y all,71.58,79.56
Oklahoma,2y all,70.22,79.58
Oklahoma,2y all,61.3,81.91
Oklahoma,2y all,65.24,77.29
Oklahoma,2y all,71.69,73.39
Oklahoma,2y all,68.94,73.6
Oklahoma,2y all,55.51,72.76
Oklahoma,2y all,70.64,75.45
Oklahoma,2y all,60.22,81.63
Oklahoma,2y all,57.42,76.73
Oklahoma,2y all,69.53,81.49
Oklahoma,2y all,64.16,79.69
Oklahoma,2y all,74,72.75
Oklahoma,2y all,67.37,83.03
Oklahoma,2y all,54.36,72.47
Oklahoma,2y all,66.7,72.14
Oklahoma,2y all,61.23,74.13
Oklahoma,2y all,73.9,80.29
Oklahoma,2y all,65.93,73.34
Oklahoma,2y all,54.44,75.77
Oklahoma,2y all,74.8,78.13
Oklahoma,2y all,60.71,75.78
Oklahoma,2y all,60.81,72.09
Oklahoma,2y all,61.5,81.77
Oklahoma,2y all,61.59,82.96
Oklahoma,2y all,63.91,82.97
Oklahoma,2y all,61.17,75.35
Oklahoma,2y all,72.12,82.47
Oklahoma,2y all,65.64,73.66
Oklahoma,2y all,74.6,80.38
Oklahoma,2y all,52.47,73.43
Oklahoma,2y all,53.96,72.09
Oklahoma,2y all,60.69,73.07
Oklahoma,2y all,59.75,80
Oklahoma,2y all,65.18,73.41
Oklahoma,2y all,59.63,75.75
Oklahoma,2y all,61.42,80.47
Oklahoma,2y all,56.98,76.92
Oklahoma,2y all,63.84,75.4
Oklahoma,2y all,74.36,79.59
Oklahoma,2y all,58.88,78.49
Oklahoma,2y all,52.66,82.89
Oklahoma,2y all,63.65,82.64
Oklahoma,2y all,72.7,81.21
Oklahoma,2y all,73.51,76.62
Oklahoma,2y all,63.88,77.72
Oklahoma,2y all,68.93,83.62
Oklahoma,2y all,62.38,73.4
Oklahoma,2y all,61.59,80.09
Oklahoma,2y all,69.11,73.62
Oklahoma,2y all,56.5,76.11
Oklahoma,2y all,67.5,76.94
Oklahoma,2y all,56.76,81.16
Oklahoma,2y all,60.98,82.87
Oklahoma,2y all,69.04,83.76
Oklahoma,2y all,68.7,82.09
Oklahoma,2y all,67.12,80.02
Oklahoma,2y all,64.43,76.66
Oklahoma,2y all,56.92,72.81
Oklahoma,2y all,69.95,79.34
Oklahoma,2y all,53.91,72.51
Oklahoma,2y all,53.15,78.44
Oklahoma,2y all,71.14,74.37
Oklahoma,2y all,55.41,75.53
Oklahoma,2y all,61.68,77.19
Oklahoma,4y other,61.69,80.23
Oklahoma,4y other,61.77,78.16
Oklahoma,4y other,66.53,79.66
Oklahoma,4y other,70.08,83.12
Oklahoma,4y other,54.64,75.42
Oklahoma,4y other,70.63,80.93
Oklahoma,4y other,54.73,72.26
Oklahoma,4y other,54.67,76.08
Oklahoma,4y other,67.66,82.04
Oklahoma,4y other,73.66,75.57
Oklahoma,4y other,60.4,80.52
Oklahoma,4y other,61.75,74.92
Oklahoma,4y other,67.11,72.83
Oklahoma,4y other,69.74,83.68
Oklahoma,4y other,64.86,72.83
Oklahoma,4y other,54.41,83.6
Oklahoma,4y other,57.71,72.78
Oklahoma,4y other,61.32,80.26
Oklahoma,4y other,53.18,81.06
Oklahoma,4y other,54.36,78.66
Oklahoma,4y other,70.08,74.69
Oklahoma,4y other,69.24,74.55
Oklahoma,4y other,74.85,74.99
Oklahoma,4y other,73.85,76.39
Oklahoma,4y other,73.74,72.15
Oklahoma,4y other,74.84,80.48
Oklahoma,4y other,57,83.74
Oklahoma,4y other,61.08,73.05
Oklahoma,4y other,71.9,81.69
Oklahoma,4y other,60.5,75.38
Oklahoma,4y other,71.23,81.59
Oklahoma,4y other,65.2,73.83
Oklahoma,4y other,53.47,72.95
Oklahoma,4y other,74.41,81.8
Oklahoma,4y other,59.29,83.41
Oklahoma,4y other,68.13,73.32
Oklahoma,4y bach,68.38,73.39
Oklahoma,4y other,68.97,72.61
Oklahoma,4y bach,67.55,72.48
Oklahoma,4y other,54.66,78.18
Oklahoma,4y bach,57.71,75.14
Oklahoma,4y other,52.78,83.8
Oklahoma,4y bach,67.49,81.33
Oklahoma,4y other,66.44,80.9
Oklahoma,4y bach,54.65,74.75
Oklahoma,4y other,69.44,78.24
Oklahoma,4y bach,69.15,74.41
Oklahoma,4y other,72.95,72.16
Oklahoma,4y bach,56.24,82.86
Oklahoma,4y other,70.55,81.12
Oklahoma,4y bach,74.26,81.35
Oklahoma,4y other,53.95,76.16
Oklahoma,4y bach,72.74,81.18
Oklahoma,4y other,64.36,75.27
Oklahoma,4y bach,54.78,76.77
Oklahoma,4y other,72.74,81.08
Oklahoma,4y bach,52.79,79.84
Oklahoma,4y other,65.39,79.92
Oklahoma,4y bach,74.47,79.78
Oklahoma,4y other,60.5,72.11
Oklahoma,4y bach,55.55,73.27
Oklahoma,4y other,56.78,76.61
Oklahoma,4y bach,68.01,80.8
Oklahoma,4y other,63.27,77.79
Oklahoma,4y bach,54.83,80.92
Oklahoma,4y other,68.73,74.24
Oklahoma,4y bach,60.49,77.12
Oklahoma,4y other,56.97,72.95
Oklahoma,4y bach,57.42,82.01
Oklahoma,4y other,62.27,81.99
Oklahoma,4y bach,56.28,79.63
Oklahoma,4y other,61.47,72.96
Oklahoma,4y bach,59.73,78.36
Oklahoma,4y other,59.47,76.78
Oklahoma,4y bach,56.51,76.09
